C000  4C F5 C5  JMP $C5F5                       A:00 X:00 Y:00 P:24 SP:FD CYC:7
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:31101
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:31104
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:31106
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:31109
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:31111
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:31113
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:31117
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:31120
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:31122
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:31125
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:31127
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:31130
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:31132
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:31135
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:31137
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:31140
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:31142
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:31144
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:31148
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:31151
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:31153
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:31156
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:31158
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:31161
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:31163
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:31166
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:31168
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:31171
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:31173
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:31175
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:31179
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:31182
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:31184
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:31187
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:31189
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:31192
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:31194
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:31197
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:31199
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:31202
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:31204
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:31206
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:31210
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:31213
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:31215
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:31218
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:31220
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:31223
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:31225
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:31228
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:31230
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:31233
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:31235
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:31237
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:31241
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:31244
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:31246
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:31249
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:31251
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:31254
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:31256
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:31259
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:31261
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:31264
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:31266
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:31268
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:31272
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:31275
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:31277
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:31280
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:31282
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:31285
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:31287
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:31290
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:31292
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:31295
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:31297
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:31299
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:31303
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:31306
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:31308
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:31311
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:31313
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:31316
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:31318
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:31321
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:31323
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:31326
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:31328
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:31330
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:31334
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:31337
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:31339
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:31342
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:31344
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:31347
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:31349
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:31352
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:31354
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:31357
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:31359
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:31361
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:31365
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:31368
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:31370
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:31373
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:31375
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:31378
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:31380
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:31383
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:31385
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:31388
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:31390
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:31392
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:31396
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:31399
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:31401
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:31404
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:31406
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:31409
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:31411
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:31414
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:31416
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:31419
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:31421
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:31423
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:31427
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:31430
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:31432
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:31435
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:31437
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:31440
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:31442
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:31445
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:31447
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:31450
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:31452
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:31454
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:31458
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:31461
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:31463
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:31466
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:31468
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:31471
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:31473
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:31476
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:31478
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:31481
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:31483
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:31485
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:31489
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:31492
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:31494
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:31497
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:31499
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:31502
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:31504
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:31507
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:31509
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:31512
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:31514
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:31516
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:31520
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:31523
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:31525
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:31528
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:31530
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:31533
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:31535
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:31538
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:31540
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:31543
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:31545
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:31547
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:31551
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:31554
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:31556
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:31559
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:31561
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:31564
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:31566
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:31569
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:31571
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:31574
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:31576
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:31578
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:31582
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:31585
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:31587
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:31590
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:31592
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:31595
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:31597
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:31600
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:31602
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:31605
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:31607
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:31609
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:31613
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:31616
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:31618
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:31621
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:31623
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:31626
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:31628
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:31631
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:31633
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:31636
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:31638
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:31640
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:31644
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:31647
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:31649
E696  A9 87     LDA #$87                        A:83 X:05 Y:57 P:E5 SP:FC CYC:31652
E698  85 67     STA $67                         A:87 X:05 Y:57 P:E5 SP:FC CYC:31654
E69A  A9 32     LDA #$32                        A:87 X:05 Y:57 P:E5 SP:FC CYC:31657
E69C  85 68     STA $68                         A:32 X:05 Y:57 P:65 SP:FC CYC:31659
E69E  A0 57     LDY #$57                        A:32 X:05 Y:57 P:65 SP:FC CYC:31662
E6A0  24 01     BIT $01                         A:32 X:05 Y:57 P:65 SP:FC CYC:31664
E6A2  38        SEC                             A:32 X:05 Y:57 P:E5 SP:FC CYC:31667
E6A3  A9 00     LDA #$00                        A:32 X:05 Y:57 P:E5 SP:FC CYC:31669
E6A5  B7        XXX                             A:00 X:05 Y:57 P:67 SP:FC CYC:31671
E6A6  10 EA     BPL $E692                       A:00 X:05 Y:57 P:67 SP:FC CYC:31675
E692  A9 83     LDA #$83                        A:00 X:05 Y:57 P:67 SP:FC CYC:31678
E694  85 00     STA $00                         A:83 X:05 Y:57 P:E5 SP:FC CYC:31680
